Fruit Common Name ,Disease Name (Type),Treatment Methods,Scientific name
ಸ್ಟ್ರಾಬೆರಿ,ಬೂದು ಬೂಷ್ಟು / ಬೊಟ್ರೈಟಿಸ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ತಂಪಾದ ಮತ್ತು ತೇವಾಂಶವಿರುವಾಗ ಬೂದು ಬೂಷ್ಟು ಬರುತ್ತದೆ. ಗಿಡಗಳು ಹೆಚ್ಚು ಒತ್ತಾಗದಂತೆ ನೋಡಿಕೊಳ್ಳಿ. ಸಂಜೆ ವೇಳೆ ನೀರು ಹಾಯಿಸಬೇಡಿ. ಅಗತ್ಯವಿದ್ದರೆ 1 ಲೀಟರ್ ನೀರಿಗೆ 1 ಗ್ರಾಂ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ಅಥವಾ ಹೆಕ್ಸಾಕೊನಜೋಲ್ ಸಿಂಪಡಿಸಿ. ಕೊಯ್ಲಿನ ನಂತರ ಹಣ್ಣು ಒಣಗಿರಲಿ.,ಬೊಟ್ರೈಟಿಸ್ ಸಿನೆರಿಯಾ
ಸ್ಟ್ರಾಬೆರಿ,ಲೆದರ್ ರಾಟ್ / ಫೈಟೋಫthora  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಹಣ್ಣು ಒದ್ದೆ ಮಣ್ಣಿಗೆ ತಾಗಿದರೆ ಕೊಳೆಯುತ್ತದೆ. ಮಲ್ಚಿಂಗ್ (ಹೊದಿಕೆ) ಬಳಸಿ. ತೋಟದಲ್ಲಿ ನೀರು ನಿಲ್ಲದಂತೆ ಮಾಡಿ. ಮಳೆಯ ನಂತರ 1 ಲೀಟರ್ ನೀರಿಗೆ 2 ಗ್ರಾಂ ಮೆಟಾಲಾಕ್ಸಿಲ್ ಮತ್ತು ಮ್ಯಾಂಕೋಜೆಬ್ ಮಿಶ್ರಣ ಸಿಂಪಡಿಸಿ. ಕಹಿ ರುಚಿ ಬರುವ ಈ ಹಣ್ಣುಗಳನ್ನು ನಾಶಪಡಿಸಿ.,ಫೈಟೋಫthora ಕ್ಯಾಕ್ಟೋರಮ್
ಸ್ಟ್ರಾಬೆರಿ,ಆಂಥ್ರಾಕ್ನೋಸ್ / ಹಣ್ಣು ಕೊಳೆತ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಕೊಳೆತ ಹಣ್ಣುಗಳನ್ನು ತೆಗೆಯಿರಿ. ಹೂವು ಮತ್ತು ಕಾಯಿ ಬಿಡುವಾಗ ಸ್ಪ್ರಿಂಕ್ಲರ್ ನೀರಾವರಿ ಬಳಸಬೇಡಿ. ಕಾಯಿ ಕಟ್ಟುವ ಆರಂಭದಲ್ಲಿ 1 ಲೀಟರ್ ನೀರಿಗೆ 2 ಗ್ರಾಂ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ಅಥವಾ ಮ್ಯಾಂಕೋಜೆಬ್ ಸಿಂಪಡಿಸಿ. ಪ್ರತಿ ಹಂಗಾಮಿಗೆ ಬೆಳೆ ಬದಲಾವಣೆ (ಬೆಳೆ ಸರದಿ) ಮಾಡಿ.,ಕೊಲೆಟೊಟ್ರೈಕಮ್ ಅಕ್ಯುಟಾಟಮ್
ಸ್ಟ್ರಾಬೆರಿ,ಬೂದಿ ರೋಗ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಒಣ ಹವೆಯಲ್ಲಿ ಹಣ್ಣು ಮತ್ತು ಎಲೆಗಳ ಮೇಲೆ ಬಿಳಿ ಪುಡಿ ಬರುತ್ತದೆ. 1 ಲೀಟರ್ ನೀರಿಗೆ 2 ಗ್ರಾಂ ಕರಗುವ ಗಂಧಕ ಅಥವಾ 1 ಮಿ.ಲೀ ಹೆಕ್ಸಾಕೊನಜೋಲ್ ಸಿಂಪಡಿಸಿ. ಗಿಡಗಳ ನಡುವೆ ಅಂತರವಿರಲಿ. ಸರಿಯಾದ ಗೊಬ್ಬರ ನೀಡಿ.,ಸ್ಫೆರೋಥೆಕಾ ಮ್ಯಾಕುಲಾರಿಸ್
ಸ್ಟ್ರಾಬೆರಿ,ಮೃದು ಕೊಳೆತ / ರೈಜೋಪಸ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಕೊಯ್ಲಿನ ನಂತರ ಗಾಯವಾದ ಹಣ್ಣುಗಳು ಕೊಳೆಯುತ್ತವೆ. ಹಣ್ಣಿಗೆ ಪೆಟ್ಟಾಗದಂತೆ ಎಚ್ಚರವಹಿಸಿ. ಶೇಖರಣಾ ಕೊಠಡಿ ಸ್ವಚ್ಛವಾಗಿಡಿ. ಕೊಯ್ಲಿನ ನಂತರ ಹಣ್ಣನ್ನು ಬಿಸಿ ನೀರಿನಲ್ಲಿ ತೊಳೆಯಿರಿ ಅಥವಾ 1 ಲೀಟರ್ ನೀರಿಗೆ 1 ಗ್ರಾಂ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ದ್ರಾವಣ ಸಿಂಪಡಿಸಿ.,ರೈಜೋಪಸ್ ಸ್ಟೋಲೋನಿಫರ್
ಸ್ಟ್ರಾಬೆರಿ,ತೊಟ್ಟು ಕೊಳೆತ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ತೊಟ್ಟಿನ ಭಾಗದಿಂದ ಕೊಳೆಯಲು ಶುರುವಾಗುತ್ತದೆ. ಹಸಿರು ತೊಟ್ಟು ಕೀಳದಂತೆ ಕೊಯ್ಲು ಮಾಡಿ. ಸೋಂಕಿತ ಹಣ್ಣು ತೆಗೆಯಿರಿ. ಕಾಯಿ ಕಟ್ಟುವ ಆರಂಭದಲ್ಲಿ 1 ಲೀಟರ್ ನೀರಿಗೆ 1 ಗ್ರಾಂ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ಅಥವಾ ಥಿಯೋಫನೇಟ್ ಮೀಥೈಲ್ ಸಿಂಪಡಿಸಿ.,ಗ್ನೋಮೋನಿಯಾ ಕೋಮಾರಿ
ಸ್ಟ್ರಾಬೆರಿ,ಕಪ್ಪು ಚುಕ್ಕೆ / ಆಲ್ಟರ್ನೇರಿಯಾ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಬಿದ್ದ ತ್ಯಾಜ್ಯ ಮತ್ತು ಸೋಂಕಿತ ಹಣ್ಣು ತೆಗೆಯಿರಿ. ನೀರು ಹಣ್ಣಿಗೆ ಸಿಡಿಯದಂತೆ ನೋಡಿಕೊಳ್ಳಿ. ಕಾಯಿ ಬೆಳೆಯುವಾಗ 1 ಲೀಟರ್ ನೀರಿಗೆ 2 ಗ್ರಾಂ ಮ್ಯಾಂಕೋಜೆಬ್ ಅಥವಾ ಕ್ಲೋರೋಥಲೋನಿಲ್ ಸಿಂಪಡಿಸಿ. ಪೊಟ್ಯಾಷ್ ಗೊಬ್ಬರ ನೀಡಿ.,ಆಲ್ಟರ್ನೇರಿಯಾ ಆಲ್ಟರ್ನೇಟಾ
ಸ್ಟ್ರಾಬೆರಿ,ಹಣ್ಣು ಮಚ್ಚೆ ರೋಗ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ತೇವಾಂಶವಿದ್ದರೆ ರೋಗ ಹರಡುತ್ತದೆ. ಗಿಡಗಳು ಒತ್ತಾಗದಂತೆ ನೋಡಿಕೊಳ್ಳಿ. ರೋಗ ಲಕ್ಷಣ ಕಂಡಾಗ 1 ಲೀಟರ್ ನೀರಿಗೆ 1 ಗ್ರಾಂ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ಅಥವಾ ಪ್ರೊಪಿಕೊನಜೋಲ್ ಸಿಂಪಡಿಸಿ. ನೀರುಣಿಸುವಾಗ ಹಣ್ಣು ಒದ್ದೆಯಾಗದಂತೆ ಎಚ್ಚರವಹಿಸಿ.,ಮೈಕೋಸ್ಪೆರೆಲ್ಲಾ ಫ್ರಗೇರಿಯೇ
ಸ್ಟ್ರಾಬೆರಿ,ನೀರು ಕೊಳೆತ / ಮ್ಯೂಕೋರ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಗಾಯವಾದ ಹಣ್ಣು ಬೇಗನೆ ನೀರಾಗಿ ಕೊಳೆಯುತ್ತದೆ. ಹಾನಿಯಾದ ಹಣ್ಣು ತೆಗೆಯಿರಿ. ತಂಪಾದ ಜಾಗದಲ್ಲಿ ಶೇಖರಿಸಿ. ಕೊಯ್ಲಿನ ನಂತರ ಬಿಸಿ ನೀರಿನ ಉಪಚಾರ ಅಥವಾ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ಸಿಂಪಡಣೆ ನಷ್ಟ ಕಡಿಮೆ ಮಾಡುತ್ತದೆ.,ಮ್ಯೂಕೋರ್ ಪ್ರಭೇದ (ಲೀಕ್)
ಸ್ಟ್ರಾಬೆರಿ,ಮೆದು ಕಾಯಿ ಕೊಳೆತ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಬಿಸಿ ಮತ್ತು ತೇವಾಂಶವಿದ್ದರೆ ರೋಗ ಬೇಗ ಹರಡುತ್ತದೆ. ಸೋಂಕಿತ ಹಣ್ಣು ತೆಗೆಯಿರಿ. ಸಂಜೆ ವೇಳೆ ನೀರು ಕೊಡಬೇಡಿ. ಆರಂಭಿಕ ಹಂತದಲ್ಲಿ 1 ಲೀಟರ್ ನೀರಿಗೆ 2 ಗ್ರಾಂ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ಅಥವಾ ಮ್ಯಾಂಕೋಜೆಬ್ ಸಿಂಪಡಿಸಿ.,ಮೃದು ಕೊಳೆ ರೋಗ
ಸ್ಟ್ರಾಬೆರಿ,ಬಿಸಿಲು ಆಘಾತ  (ಭೌತಿಕ ಸಮಸ್ಯೆ),"ಇದು ರೋಗವಲ್ಲ, ಬಿಸಿಲಿನಿಂದ ಆಗುತ್ತದೆ. ಎಲೆಗಳು ಹಣ್ಣಿಗೆ ನೆರಳು ನೀಡುವಂತೆ ನೋಡಿಕೊಳ್ಳಿ. ಒಣ ಹುಲ್ಲು ಅಥವಾ ನೆರಳು ಪರದೆ ಬಳಸಿ. ಗಿಡಕ್ಕೆ ನೀರಿನ ಕೊರತೆಯಾಗದಂತೆ ನೋಡಿಕೊಳ್ಳಿ.",ಬಿಸಿಲು ಆಘಾತ
ಸ್ಟ್ರಾಬೆರಿ,ಮಮ್ಮಿ ರೋಗ / ಮೊನಿಲಿಸಿಯ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಗಿಡದಲ್ಲಿ ಮತ್ತು ಮಣ್ಣಿನಲ್ಲಿ ಉಳಿದ ಒಣಗಿದ ಹಣ್ಣುಗಳನ್ನು (ಮಮ್ಮಿ) ತೆಗೆಯಿರಿ. ಗಾಳಿ ಆಡಲು ಗಿಡ ಕತ್ತರಿಸಿ. ಹೂವು ಬಿಡುವಾಗ 1 ಲೀಟರ್ ನೀರಿಗೆ 1 ಗ್ರಾಂ ಕಾರ್ಬೆಂಡಾಜಿಮ್ ಅಥವಾ ಪ್ರೊಪಿಕೊನಜೋಲ್ ಸಿಂಪಡಿಸಿ.,ಮೊನಿಲಿನಿ ಪ್ರಭೇದ (ಕಂದು ಕೊಳೆ/ಮಮ್ಮಿ ರೋಗ)
ಸ್ಟ್ರಾಬೆರಿ,ಇತರೆ ಕೊಳೆತಗಳು  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಪಕ್ಷಿ ಅಥವಾ ಬಿರುಕಿನಿಂದಾದ ಗಾಯದ ಮೂಲಕ ಬೂಷ್ಟು ಬರುತ್ತದೆ. ಪಕ್ಷಿ ಬಲೆ ಬಳಸಿ. ಗಾಯವಾದ ಹಣ್ಣು ತೆಗೆಯಿರಿ. ಶೇಖರಣಾ ಕೊಠಡಿ ತಂಪಾಗಿರಲಿ.,ಇತರೆ ಕೊಳೆ ರೋಗಗಳು
ಟೊಮೆಟೊ,ಹೂವಿನ ತುದಿ ಕೊಳೆ ರೋಗ  (ಪೋಷಕಾಂಶ ಸಮಸ್ಯೆ),"ಇದು ರೋಗವಲ್ಲ, ಕ್ಯಾಲ್ಸಿಯಂ ಮತ್ತು ನೀರಿನ ಕೊರತೆಯಿಂದ ಆಗುತ್ತದೆ. ಮಣ್ಣು ಪೂರ್ತಿ ಒಣಗಲು ಬಿಡಬೇಡಿ. ತೇವಾಂಶ ಉಳಿಸಲು ಮಲ್ಚಿಂಗ್ ಮಾಡಿ. ಎಳೆ ಕಾಯಿಗೆ ಕ್ಯಾಲ್ಸಿಯಂ ಕ್ಲೋರೈಡ್ ಅಥವಾ ಕ್ಯಾಲ್ಸಿಯಂ ನೈಟ್ರೇಟ್ ಸಿಂಪಡಿಸಿ.",ಹೂವಿನ ತುದಿ ಕೊಳೆತ (ಕ್ಯಾಲ್ಸಿಯಂ ಕೊರತೆ)
ಟೊಮೆಟೊ,ಕಾಯಿಕೊರಕ ಹುಳು  (ಕೀಟ ಬಾಧೆ),ಹುಳು ಕಾಯಿಯೊಳಗೆ ಸೇರಿ ತಿನ್ನುತ್ತದೆ. ಹಾಳಾದ ಕಾಯಿ ನಾಶಪಡಿಸಿ. ಮೋಹಕ ಬಲೆ ಬಳಸಿ. ಚೆಂಡು ಹೂವಿನ ಗಿಡಗಳನ್ನು ಬಲೆ ಬೆಳೆಯಾಗಿ ಬೆಳೆಸಿ. ಆರಂಭಿಕ ಹಂತದಲ್ಲಿ ಬೇವಿನ ಎಣ್ಣೆ ಸಿಂಪಡಿಸಿ.,ಹೆಲಿಕೋವರ್ಪಾ ಆರ್ಮಿಜೆರಾ
ಟೊಮೆಟೊ,ಟೂಟಾ ಅಬ್ಸಲ್ಯೂಟಾ / ಪಿನ್ ವರ್ಮ್  (ಕೀಟ ಬಾಧೆ),"ಹುಳು ಹಣ್ಣಿಗೆ ಸಣ್ಣ ರಂಧ್ರ ಮಾಡುತ್ತದೆ. ಟೂಟಾ ಮೋಹಕ ಬಲೆ ಮತ್ತು ಬೆಳಕಿನ ಬಲೆ ಬಳಸಿ. ರಂಧ್ರವಿರುವ ಕಾಯಿಗಳನ್ನು ಸುಟ್ಟುಹಾಕಿ, ಹೊಲದಲ್ಲಿ ಬಿಡಬೇಡಿ. ಬೆಳೆ ಪರಿವರ್ತನೆ (ಸರದಿ) ಮಾಡಿ.",ಟೂಟಾ ಅಬ್ಸಲ್ಯೂಟಾ
ಟೊಮೆಟೊ,ಆಂಥ್ರಾಕ್ನೋಸ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಮಾಗಿದ ಹಣ್ಣಿನ ಮೇಲೆ ಕಪ್ಪು ತಗ್ಗು ಚುಕ್ಕೆ ಬರುತ್ತದೆ. ಕಾಯಿ ಮಣ್ಣಿಗೆ ತಾಗದಂತೆ ಗಿಡಕ್ಕೆ ಕೋಲು ಕಟ್ಟಿ. ಹಣ್ಣಾದ ಕೂಡಲೇ ಕೊಯ್ಲು ಮಾಡಿ. ಮಳೆಯಿದ್ದರೆ ಕಾಪರ್ ಯುಕ್ತ ಶಿಲೀಂಧ್ರನಾಶಕ ಸಿಂಪಡಿಸಿ.,ಕೊಲೆಟೊಟ್ರೈಕಮ್ ಕಾಕ್ಕೋಡ್ಸ್
ಟೊಮೆಟೊ,ಎಲೆ ಚುಕ್ಕೆ ರೋಗ / ಅರ್ಲಿ ಬ್ಲೈಟ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಹಳೆಯ ಎಲೆ ಮತ್ತು ನಂತರ ಹಣ್ಣಿನ ಮೇಲೆ ಕಡು ಬಣ್ಣದ ವರ್ತುಲ ಚುಕ್ಕೆ ಬರುತ್ತದೆ. ಹಳದಿ ಎಲೆ ತೆಗೆಯಿರಿ. ಗಾಳಿ ಆಡಲು ಜಾಗವಿರಲಿ. ರೋಗ ಕಂಡರೆ ಮ್ಯಾಂಕೋಜೆಬ್ ಸಿಂಪಡಿಸಿ.,ಆಲ್ಟರ್ನೇರಿಯಾ ಸೊಲಾನಿ
ಟೊಮೆಟೊ,ಬಕ್ ಐ ಕೊಳೆ ರೋಗ  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಒದ್ದೆ ಮಣ್ಣಿಗೆ ತಾಗುವ ಕಾಯಿ ಕಂದು ಬಣ್ಣಕ್ಕೆ ತಿರುಗುತ್ತದೆ. ಕಾಯಿ ನೆಲಕ್ಕೆ ತಾಗದಂತೆ ಸ್ಟೇಕಿಂಗ್ ಮಾಡಿ. ಮಲ್ಚಿಂಗ್ ಬಳಸಿ. ತೋಟದಲ್ಲಿ ನೀರು ನಿಲ್ಲದಂತೆ ಎತ್ತರದ ಮಡಿ ಮಾಡಿ.,ಫೈಟೊಫ್ಥೋರಾ ಪ್ಯಾರಾಸಿಟಿಕಾ
ಟೊಮೆಟೊ,ಬ್ಯಾಕ್ಟೀರಿಯಾ ಮಚ್ಚೆ  (ಬ್ಯಾಕ್ಟೀರಿಯಾ ರೋಗ),ಹಣ್ಣಿನ ಮೇಲೆ ಒರಟು ಕಂದು ಚುಕ್ಕೆ ಬರುತ್ತದೆ. ಎಲೆಗಳ ಮೇಲೆ ನೀರು ಸಿಂಪಡಿಸಬೇಡಿ. ಹನಿ ನೀರಾವರಿ ಬಳಸಿ. ಸೋಂಕಿತ ಕಾಯಿ ತೆಗೆಯಿರಿ. ಮಳೆಗಾಲದಲ್ಲಿ ಕಾಪರ್ ಯುಕ್ತ ಬ್ಯಾಕ್ಟೀರಿಯಾನಾಶಕ ಸಿಂಪಡಿಸಿ.,ಝಾಂಥೋಮೋನಾಸ್ ಕ್ಯಾಂಪೆಸ್ಟ್ರಿಸ್ pv. ವೆಸಿಕೇಟೋರಿಯಾ
ಟೊಮೆಟೊ,ಬಡ್ ನೆಕ್ರೋಸಿಸ್ / ಮಚ್ಚೆ ರೋಗ  (ವೈರಸ್ ರೋಗ),ರೋಗ ಬಂದ ಗಿಡ ಕಿತ್ತು ಸುಟ್ಟುಹಾಕಿ. ಥ್ರಿಪ್ಸ್ ನಿಯಂತ್ರಿಸಲು ನೀಲಿ ಅಂಟು ಬಲೆ ಬಳಸಿ. ಆರಂಭದಲ್ಲಿ ಬೇವಿನ ಎಣ್ಣೆ ಅಥವಾ ಇಮಿಡಾಕ್ಲೋಪ್ರಿಡ್ ಸಿಂಪಡಿಸಿ. ಕಳೆ ಇಲ್ಲದಂತೆ ನೋಡಿಕೊಳ್ಳಿ.,ಟೋಸ್ಪೋ ವೈರಸ್ (PBNV)
ಟೊಮೆಟೊ,ಲೇಟ್ ಬ್ಲೈಟ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ತಂಪಾದ ಮತ್ತು ಮೋಡ ಕವಿದ ವಾತಾವರಣದಲ್ಲಿ ಬರುತ್ತದೆ. ರೋಗ ಕಂಡ ತಕ್ಷಣ ಮ್ಯಾಂಕೋಜೆಬ್ ಅಥವಾ ಮೆಟಾಲಾಕ್ಸಿಲ್ ಸಿಂಪಡಿಸಿ. ಸಂಜೆ ವೇಳೆ ನೀರು ಸಿಂಪಡಿಸಬೇಡಿ.,ಫೈಟೊಫ್ಥೋರಾ ಇನ್ಫೆಸ್ಟಾನ್ಸ್
ಟೊಮೆಟೊ,ಬ್ಯಾಕ್ಟೀರಿಯಾ ಕ್ಯಾಂಕರ್  (ಬ್ಯಾಕ್ಟೀರಿಯಾ ರೋಗ),ರೋಗ ಬಂದ ಗಿಡ ಕಿತ್ತು ಹಾಕಿ. ಹರಡುವುದನ್ನು ತಡೆಯಲು ಆರೋಗ್ಯವಂತ ಗಿಡಗಳಿಗೆ ಕಾಪರ್ ಯುಕ್ತ ಔಷಧ ಸಿಂಪಡಿಸಿ. ಕತ್ತರಿ ಸ್ವಚ್ಛವಾಗಿಡಿ. ರೋಗಮುಕ್ತ ಬೀಜ ಬಳಸಿ.,ಕ್ಲಾವಿಬ್ಯಾಕ್ಟರ್ ಮಿಚಿಗನೆನ್ಸಿಸ್
ಟೊಮೆಟೊ,ಬಿಸಿಲು ಆಘಾತ  (ಭೌತಿಕ ಸಮಸ್ಯೆ),ಬಿಸಿಲಿಗೆ ಹಣ್ಣು ಸುಟ್ಟಂತಾಗುತ್ತದೆ. ಗಿಡದ ಎಲೆಗಳನ್ನು ಅತಿಯಾಗಿ ಕತ್ತರಿಸಬೇಡಿ. ಎಲೆಗಳು ಹಣ್ಣಿಗೆ ನೆರಳು ನೀಡಲಿ. ಬಿಸಿಲು ಹೆಚ್ಚಿದ್ದರೆ ನೆರಳು ಪರದೆ ಬಳಸಿ.,ಬಿಸಿಲು ಆಘಾತ
ಟೊಮೆಟೊ,ಕಾಯಿ ಒಡೆಯುವುದು  (ಭೌತಿಕ ಸಮಸ್ಯೆ),ಒಣ ಹವೆ ನಂತರ ಒಮ್ಮೆಲೆ ಹೆಚ್ಚು ನೀರು ಕೊಟ್ಟರೆ ಕಾಯಿ ಒಡೆಯುತ್ತದೆ. ನಿಯಮಿತವಾಗಿ ನೀರು ಕೊಡಿ. ಮಲ್ಚಿಂಗ್ ಬಳಸಿ. ಒಡೆದ ಕಾಯಿ ಬೇಗನೆ ಕೊಯ್ಲು ಮಾಡಿ.,ಹಣ್ಣು ಒಡೆಯುವುದು
ಟೊಮೆಟೊ,ಕ್ಯಾಟ್ ಫೇಸಿಂಗ್ / ವಿರೂಪ  (ಭೌತಿಕ ಸಮಸ್ಯೆ),ಚಳಿಗಾಲದಲ್ಲಿ ಕಾಯಿ ಆಕಾರ ಕಳೆದುಕೊಳ್ಳುತ್ತದೆ. ಇದು ರೋಗವಲ್ಲ. ಚಳಿಗಾಲದಲ್ಲಿ ಸೂಕ್ಷ್ಮ ತಳಿ ಬೆಳೆಯಬೇಡಿ. ಅತಿಯಾದ ಸಾರಜನಕ ಗೊಬ್ಬರ ಬೇಡ.,ಕ್ಯಾಟ್ ಫೇಸಿಂಗ್ (ದೈಹಿಕ ವಿರೂಪ)
ಟೊಮೆಟೊ,ಟೊಳ್ಳು ಕಾಯಿ / ಪಫಿನೆಸ್  (ಪರಾಗಸ್ಪರ್ಶ ಸಮಸ್ಯೆ),ಕಾಯಿ ಹಗುರವಾಗಿ ಒಳಗೆ ಟೊಳ್ಳಾಗಿರುತ್ತದೆ. ಅತಿಯಾದ ಚಳಿ ಅಥವಾ ಬಿಸಿಲಿದ್ದರೆ ಪರಾಗಸ್ಪರ್ಶ ಸರಿಯಾಗುವುದಿಲ್ಲ. ಹಗಲಿನಲ್ಲಿ ಗಿಡ ಅಲ್ಲಾಡಿಸಿ. ಹೂವು ಬಿಡುವಾಗ ಕೀಟನಾಶಕ ಸಿಂಪಡಿಸಬೇಡಿ.,ಪಫಿನೆಸ್ (ಟೊಳ್ಳು ಕಾಯಿ)
ಟೊಮೆಟೊ,ಬೂದು ಬೂಷ್ಟು / ಘೋಸ್ಟ್ ಸ್ಪಾಟ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಹಣ್ಣಿನ ಮೇಲೆ ಬಿಳಿ ಉಂಗುರಗಳು ಕಾಣುತ್ತವೆ. ತೇವಾಂಶ ಕಡಿಮೆ ಮಾಡಲು ಎಲೆ ಕತ್ತರಿಸಿ. ಪಾಲಿಹೌಸ್ ನಲ್ಲಿ ಗಾಳಿ ಆಡುವಂತೆ ಮಾಡಿ. ಮಳೆಯಿದ್ದರೆ ಕ್ಲೋರೋಥಲೋನಿಲ್ ಸಿಂಪಡಿಸಿ.,ಬೊಟ್ರೈಟಿಸ್ ಸಿನೆರಿಯಾ
ಟೊಮೆಟೊ,ಕಪ್ಪು ಬೂಷ್ಟು  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಮಳೆಗಾಲದಲ್ಲಿ ಮಾಗಿದ ಹಣ್ಣಿನ ಮೇಲೆ ಕಪ್ಪು ಬೂಷ್ಟು ಬರುತ್ತದೆ. ಹಣ್ಣಾದ ಕೂಡಲೇ ಕೊಯ್ಲು ಮಾಡಿ. ಹಣ್ಣು ಒಡೆಯದಂತೆ ಮತ್ತು ಬಿಸಿಲು ಬೀಳದಂತೆ ನೋಡಿಕೊಳ್ಳಿ.,ಆಲ್ಟರ್ನೇರಿಯಾ ಆಲ್ಟರ್ನೇಟಾ
ಟೊಮೆಟೊ,ಕ್ಲೌಡಿ ಸ್ಪಾಟ್  (ಕೀಟ ಬಾಧೆ),ಹಣ್ಣಿನ ಮೇಲೆ ಬಿಳಿ ಅಥವಾ ಹಳದಿ ಮಚ್ಚೆ ಬಂದು ರುಚಿ ಕೆಡುತ್ತದೆ. ಇದು ತಿಗಣೆ (Stink bug) ಕಾಟ. ಕಳೆ ತೆಗೆಯಿರಿ. ಕೈಗವಸು ಹಾಕಿ ಕೀಟ ಹಿಡಿಯಿರಿ. ಬೇವಿನ ಎಣ್ಣೆ ಸಿಂಪಡಿಸಿ.,ತಿಗಣೆ ಹಾನಿ (ನೆಜಾರಾ ವಿರಿಡುಲಾ)
ಆಕ್ರೋಡು (ವಾಲ್ನಟ್),ದುಂಡಾಣು ರೋಗ / ಬ್ಲೈಟ್  (ಬ್ಯಾಕ್ಟೀರಿಯಾ ರೋಗ),ಇದು ಅತ್ಯಂತ ಅಪಾಯಕಾರಿ ರೋಗ. ಹಸಿರು ಸಿಪ್ಪೆಯ ಮೇಲೆ ಎಣ್ಣೆಯುಕ್ತ ಚುಕ್ಕೆ ಬಂದು ಕಪ್ಪಾಗುತ್ತದೆ. ಒಳಗಿನ ಬೀಜ ಮುದುರಿ ಕೊಳೆಯುತ್ತದೆ. ಹೆಣ್ಣು ಹೂವು ಬಂದಾಗ 1 ಲೀಟರ್ ನೀರಿಗೆ 3 ಗ್ರಾಂ ಕಾಪರ್ ಆಕ್ಸಿಕ್ಲೋರೈಡ್ ಅಥವಾ ಶೇ. 1 ರ ಬೋರ್ಡೋ ದ್ರಾವಣ ಸಿಂಪಡಿಸಿ. ವಸಂತಕಾಲದಲ್ಲಿ ಮಳೆ ಹೆಚ್ಚಿದ್ದರೆ 7-10 ದಿನಕ್ಕೊಮ್ಮೆ ಸಿಂಪಡಿಸಿ. ಸ್ಪ್ರಿಂಕ್ಲರ್ ಬಳಸಬೇಡಿ.,ಬ್ಯಾಕ್ಟೀರಿಯಾ ಅಂಗಮಾರಿ
ಆಕ್ರೋಡು (ವಾಲ್ನಟ್),ಆಂಥ್ರಾಕ್ನೋಸ್  (ಶಿಲೀಂಧ್ರ ರೋಗ),ಹಸಿರು ಸಿಪ್ಪೆಯ ಮೇಲೆ ಕಂದು ಬಣ್ಣದ ತಗ್ಗು ಚುಕ್ಕೆ ಬರುತ್ತದೆ. ಕಾಯಿ ಉದುರುತ್ತದೆ ಅಥವಾ ಬೀಜ ಮುದುರುತ್ತದೆ. ಚಳಿಗಾಲದಲ್ಲಿ ಬಿದ್ದ ಎಲೆಗಳನ್ನು ಸುಟ್ಟುಹಾಕಿ. ಎಲೆ ಬಿಚ್ಚುವಾಗ ಮತ್ತು ಕಾಯಿ ಚಿಕ್ಕದಿದ್ದಾಗ 1 ಲೀಟರ್ ನೀರಿಗೆ 2.5 ಗ್ರಾಂ ಮ್ಯಾಂಕೋಜೆಬ್ ಅಥವಾ 3 ಗ್ರಾಂ ಕಾಪರ್ ಆಕ್ಸಿಕ್ಲೋರೈಡ್ ಸಿಂಪಡಿಸಿ.,ಕೊಲೆಟೊಟ್ರೈಕಮ್ ಪ್ರಭೇದ
